question,expected_fields
"Hmm I don't know, let me think. What is the operating income for Chevron on the date when the stock is trading without the potential dividend payment?.","['b', 'aa']"
"Could you tell me when the ex-dividend date is for T-Mobile US? I would really appreciate it, thanks!.",['b']
"Can you believe it, like, what in the world does GDP even stand for?.",['ax']
Could you tell me more about the Consumer Discretionary Sector Index? I'm interested in learning about it.,['am']
"Out of Apple and Microsoft, which company has received more news coverage in the past 3 months?",['aaj']
"Seriously, is Proctor & Gamble's total assets even higher than Tesla's?.",['af']
"Let's see, recent news articles about Bank of America... Alright, let me find some for you now.",['aaj']
"Come on, it's obvious that Verizon has way more assets than Home Depot. I mean, duh..",['af']
"God, I have no idea buddy. Can you tell me what General Electric's operating income is?",['aa']
"Oh God, I don't know, I am not sure. Can't think of anything, sorry. What are the top 5 news about Tesla?",['aaj']
"I mean, I am not sure. Which company has a higher dividend yield and more current assets? Is it T-Mobile US or some other company?","['n', 'I']"
Can you give me a rundown of the current popular penny stocks being traded?,['aai']
"Can you tell me more about Bank of America? Specifically, what is the significance of net interest income for this bank?.",['x']
"Can you tell me the ticker symbol for Intuit and what their earnings per share were for the past 12 months? I need to know for my stock portfolio, you know buddy!.","['t', 'ae']"
"Oh God, are you seriously asking about Apple news? Everybody knows that Apple is always in the news, it's like asking for the latest news on the Kardashians. Come on..",['aaj']
"I don't know, man. What's the P/E ratio for PepsiCo compared to their net sales?.","['y', 'f']"
Could you please give me some current news articles about the newest TV shows and movies that have been released by Netflix?.,['aaj']
"Can you tell me which sector the S&P General Industry Classification Health Care Sector Index belongs to? Also, can you tell me which sector the S&P General Industry Classification Consumer Staples Sector Index belongs to?","['ao', 'an']"
Can you tell me more about the relationship between the ISM manufacturing index and leading economic indicators?,"['aag', 'az']"
Can you tell me the difference between Nvidia's employee count and long term debt?.,"['p', 'w']"
How much is Mastercard worth on the market and how does that compare to how much they spend on goods?.,"['m', 'h']"
"What is the income from non-operating interest investments of Cisco, and also, what is their total value of current assets?.","['n', 'z']"
"Yesterday, did the S&P 500 outperform the Consumer Staples sector?.","['an', 'aae']"
Could someone tell me the damn current value of the leading economic indicators index in the US right now? I need it for a project..,['aag']
Could you explain to me the disparity between Comcast's earnings per share for the next 12 months and its ex-dividend date?,"['s', 'b']"
Can you tell me how much debt Coca-Cola has in total?,['ag']
"Um I am not sure actually. How much does Microsoft's stock cost now, and how many employees are currently working there?.","['g', 'p']"
"Oh my God, I am not sure. Have there been any discussions on social media about a company's latest product launch?.",['aai']
Can you tell me what is taken into account for the Consumer Price Index (CPI)?.,['aw']
"Is Exxon Mobil making enough money to cover its current debts in the past 12 months, you know?","['t', 'o']"
"Are there any suspicious activities taking place in the stock market, such as insider trading?.",['aai']
Could you tell me about JPMorgan's operating income? I am curious about it..,['aa']
"Hey buddy, what's the latest buzz about Johnson & Johnson in the news?",['aaj']
Can you tell me the ticker symbol for Nvidia?.,['ae']
Can you explain the correlation between net sales and earnings per share at McDonald's?.,"['y', 's']"
"What things might affect a company's stock price in the short term, you know?.",['aai']
"Can you tell me the EBITDA of Tesla, you know friend?.",['q']
"I mean, it's pretty obvious that Netflix's net interest income would definitely affect its cost of goods sold. Can you not see that? Come on..","['x', 'm']"
"Oh gosh, I don't know. Maybe you can search for it on Google? Sorry, I am not sure about the ticker or current liabilities for Proctor & Gamble.","['ae', 'o']"
"I’d like to ask, how does the change in federal fund rates affect CPI?","['aae', 'ay']"
Can you tell me the recent news about Johnson & Johnson?,['aaj']
"You want to know about the United States economy? Well, the GDP price index measures the overall prices of goods and services in the economy..",['aaa']
"I understand you want to know about the components of the Consumer Price Index (CPI). So, the factors that make up the CPI include housing, food and beverage, education, transportation, medical care, and entertainment, is that right?.",['aw']
What's the connection between the federal funds rate and the S&P 500 index for the tech sector mate?,"['ay', 'al']"
What is the S&P General Industry Classification Information Technology Sector Index classified under?.,"['al', 'ak']"
"In terms of the energy sector, how does the unemployment rate impact its performance?.","['aab', 'aj']"
"Can we find out which company has had more news coverage in the last 3 months, Apple or Microsoft?",['aaj']
"Well, don't you already know how the ISM manufacturing index compares to last month?",['az']
Can you tell me the total operating expense for General Electric?.,['ab']
"In terms of the stock market, I would say the consumer discretionary and real estate sectors of the S&P 500 are pretty similar.","['ak', 'am']"
"Can we take a look at Boeing's financials? Specifically, is their Enterprise Value greater than their total liabilities?","['r', 'ag']"
"I'm not sure, but I think Boeing's total liabilities are probably way higher than its current stock price.","['ag', 'g']"
"nameVariable is it, like, a big chunk of Salesforce's stock price is just made up of their expenses? I mean, what the hell?.","['ab', 'g']"
Could you tell me about Intel's inventory turnover rate and total shareholders' equity? I'm curious about that..,"['v', 'ah']"
"Did you hear about the latest news with Oracle, you know, what was it about?",['aaj']
"Honestly I don't know, what the heck is Tesla's EBITDA?.",['q']
Can you tell me the difference in performance between the S&P Industrials and Materials sectors?.,"['as', 'ap']"
"Hey buddy, what are some talks going around in the market about possible mergers and acquisitions?.",['aai']
Can you tell me the total shareholders' equity of UnitedHealth and how much it is?.,['ah']
Can you tell me about any recent news articles regarding the stock market?,['aaj']
"Okay, let's take a look at Coca-Cola's COGS. So, what exactly is included in their Cost Of Goods Sold?",['m']
How much money does Proctor & Gamble have in assets?.,['af']
Can you explain the relationship between the ISM manufacturing index and leading economic indicators?.,"['aag', 'az']"
"Hey friend, can you explain the difference between Bank of America's net interest income and the lowest price today? I'm just a bit confused, you know..","['x', 'd']"
"Seriously, can you tell me how many employees Mastercard has and what the hell is their total liabilities?.","['ag', 'p']"
Can you tell me the consumer confidence index for the year 1985?,['aad']
"Hey, have you heard anything about the new Disney and Fox merger, mate?",['aaj']
Do you really think the industrial production index has any correlation with the leading economic indicators index? I highly doubt it..,"['aag', 'aaf']"
Could you tell me the current federal funds target rate?.,['ay']
"I'm not sure, but I believe Amazon is currently putting resources towards research and development, is that what you were thinking?.",['ac']
Can you trust the leading economic index for predicting what's going to happen in the economy?.,['aag']
"I'm not sure, but you want to know if Philip Morris's current assets are higher or lower than its price-earnings ratio, right?","['n', 'f']"
Can you tell me how much the information technology sector weighs in the S&P 500?.,"['al', 'au']"
"I mean, I don't really know. Have you heard anything lately about Amazon expanding into new markets?.",['aaj']
"Let's see, we're talking about McDonald's, right? So, I believe it belongs to the fast food industry. As for the number of common shares outstanding, I would need to do some research to give you an accurate answer.","['u', 'k']"
Can Philip Morris cover its long-term debt with its current assets?.,"['n', 'w']"
Could you tell me about the recent developments and changes in the world of cryptocurrency?,['aai']
Can you tell me the damn 52 week range for the S&P Materials Sector Index?,['ap']
What is the dividend payout percentage for Home Depot?.,['I']
Which company has the highest R&D spending compared to their dividend yield?.,"['I', 'ac']"
Do you know how much Cisco spent on operating expenses in their previous fiscal year?,['ab']
"What's the value of Intuit's market compared to its total assets, you know?.","['af', 'h']"
"Oh gosh, I'm not really sure. I think Apple and Tesla were both mentioned a lot in the news in 2020, but I can't say for sure which one was mentioned more frequently.",['aaj']
Is there any inside info that could affect the stock price of a company?,['aai']
What was the performance of the S&P financials sector last week?.,['aq']
Can you tell me how much Cisco spent on operating expenses in the previous fiscal year?,['ab']
Can you explain to me the difference between EBITDA and operating income specifically for Costco?,"['q', 'aa']"
Could you tell me how the materials sector has been doing in relation to the rest of the stock market?,"['ap', 'au']"
"I think you want to know about T-Mobile US, right? Well, it belongs to the telecommunications industry, you see?.",['u']
Do you know how much money Philip Morris makes?.,['y']
"Oh God, come on, basically, I thought everybody knew how the ISM Manufacturing Index impacts the Leading Economic Index..","['aag', 'az']"
"Err... I have no idea, sorry. Oh gosh, what's the deal with the ISM Non-Manufacturing Index?.",['aac']
"Have you heard any exciting updates about Amazon's plans to expand into new markets, mate?.",['aaj']
"Umm...oh God, I am not really sure. How much does Chevron invest in research and development compared to its current stock price?.","['g', 'ac']"
Have you heard anything on social media about a company's financial health? Maybe some rumors or speculations?.,['aai']
"Could you tell me about Home Depot's financials? Specifically, what are their projected earnings for the next twelve months and how much is their market capitalization?.","['s', 'h']"
"Ugh, I don't know. How long does it usually take for Salesforce to get rid of their inventory?.",['v']
Do you happen to know what was General Electric's net interest income on their most recent ex-dividend date?,"['b', 'x']"
Can you tell me the book value per share of Philip Morris divided by its total liabilities?.,"['ag', 'j']"
"Give me the damn most recent month's ISM Manufacturing Index, what is it?.",['az']
Can you tell me the enterprise value per outstanding share for Adobe?.,"['k', 'r']"
Oh God I am not sure. Can you tell me about Exxon Mobil's net interest income?.,['x']
"Err... I don't know, dude. Like, what's the connection between the ISM manufacturing index and the S&P industrials sector index?","['az', 'as']"
"Could you tell me the net interest income of JPMorgan? Sure, let me see... According to my research, JPMorgan's net interest income for the latest fiscal year was around $57 billion. Does that answer your question?",['x']
"So, how many employees does Walmart have, and how does their price-earnings ratio stack up against it, mate?","['f', 'p']"
"You want to know more about Apple? Sure, let me see... Oh yes, I just read an article about their new product release, would you like to hear more about it?.",['aaj']
Compare Berkshire Hathaway's market capitalization to other companies in the same industry.,['h']
"Do you know which sector did better last month, Consumer Staples or Materials?","['an', 'ap']"
Can you explain the distinction between the GDP price index and the Consumer Price Index (CPI) in the US?.,"['aaa', 'aae']"
"Can you tell me mate, what exactly is the S&P Utilities Sector Index?.",['ar']
Do you know if Apple makes money from investments that are not directly related to their main business operations?.,['z']
Can you tell me how much each share of Berkshire Hathaway is worth according to its book value?,['j']
"I'm not sure, what do you think? Do you think there is a correlation between the ISM Nonmanufacturing Survey Index and the S&P Consumer Discretionary Sector Index?","['aac', 'am']"
"Hey, buddy, do you know how much Bank of America's stock is trading at right now?",['g']
Err... I don't know. Does IBM have a lot of debts compared to their assets?.,['ag']
Can you bother to tell me what the heck the CPI even measures and tries to calculate?.,['aw']
Can you tell me more about the GDP price index and its role in the US economy?,['aaa']
"I am not sure, honestly. Um... does Bank of America invest more in research and development or do they give out more dividends?.","['I', 'ac']"
What is the expected EPS for General Electric in the next year and how has the total return index performed for the company so far?.,"['s', 'c']"
"Seriously, did you not hear about the big merger between Disney and Fox? It's been all over the news.",['aaj']
"I mean, obviously you should know that the P/E ratio of Amazon is affected by its negative net interest income, right? Come on, keep up..","['x', 'f']"
What was Cisco's P/E ratio when its stock was at its highest point during the day buddy?.,"['e', 'f']"
"Do you want to know about the consumer confidence index in 1985? Well, after some research, it seems that the consumer confidence index was at a moderate level in 1985..",['aad']
Can you recommend any interesting blog posts about the future outlook of a particular technology company?.,['aai']
"Mmm, I don't know. I think the news about PepsiCo in the previous week was kind of neutral? I mean, I am not really sure.",['aaj']
Can you tell me the latest news article regarding inflation?,['aaj']
Could you tell me the ticker symbol and earnings per share for Intuit over the last 12 months?,"['t', 'ae']"
"Pfft, it's obvious that Tesla was mentioned more frequently in the news in 2020. Who cares about Apple anyway?.",['aaj']
"Oh gosh, I don't know. Could you tell me how the Utilities and Real Estate sectors are doing compared to each other?.","['ak', 'ar']"
"Oh gosh, I don't know. Has anything happened with Intuit and buying another company?.",['aaj']
Oh God I have no idea. What is Intel's current assets divided by its earnings per share for the last 12 months?,"['t', 'n']"
"I am not sure, but let's try to find out. So, how long does Mastercard usually keep their inventory for?.",['v']
Can you tell me the total return index for Nike?.,['c']
"Let's take a look at the performance of Utilities and Energy sectors yesterday, shall we?","['ar', 'aj']"
Could you tell me about T-Mobile US' current liabilities and their net sales or revenues?.,"['o', 'y']"
"Hey, can you tell me the diffusion index for ISM manufacturing, thanks!.",['az']
Is the company part of the S&P Financials Sector Index or the S&P Energy Sector Index?.,"['aq', 'aj']"
Could you tell me the ratio of IBM's long term debt to its earnings per share over the past twelve months?.,"['w', 't']"
"Can you tell me the value of Visa's business, including any debt and other financial factors? I'm just curious, mate!.",['r']
"What's the deal with the current yield on the 10-year US Treasury Government Bond? And like, how does it stack up against last month's CPI?","['aah', 'aw']"
I have no idea. Hmm... What's the value of Adobe in the market?.,['h']
Can you tell me the latest updates on Salesforce?,['aaj']
Does Coca-Cola's projected earnings for the next twelve months have any impact on its price-earnings ratio?,"['f', 's']"
"I mean, come on, who really cares about the long term debt of Salesforce? It's probably some ridiculous number that I don't even want to think about.",['w']
Can you help me find the total value of General Electric's assets?.,['af']
"Between Materials and Information Technology, which sector had a higher index value, mate?.","['ap', 'al']"
"Seriously, like, who cares about how many employees they have compared to the total shareholders' equity at Exxon Mobil? I mean, come on.","['p', 'ah']"
Can you please tell me how much money Nike makes from interest and how much they spend on selling stuff and administrative things?.,"['x', 'ad']"
What is the P/E ratio for Adobe?.,['f']
Can you tell me about the performance of the S&P 500 Real Estate Sector compared to the S&P 500 Information Technology Sector in the last 5 years?.,"['ak', 'al']"
"Which sector do you think has a higher return, Communication Services or Real Estate mate?.","['at', 'ak']"
"Can you tell me, what was the ticker symbol for Intuit and how much were their earnings per share in the last year?","['t', 'ae']"
What was the difference between the Materials sector and the Utilities sector's returns in 2022?,"['ap', 'ar']"
"Oh gosh, I am not sure. Mmhm... I think it's about Salesforce, but I don't know what the earnings per share is.",['t']
"Come on, it's obvious that JPMorgan makes more money from net sales than from net interest. How much specifically?","['y', 'x']"
Can you give me an update on Tesla? Have there been any recent developments or news about the company?.,['aaj']
"Please tell me, I am so confused, how does Nvidia's net sales compare to its competitors in the technology industry?.",['y']
"Ugh, I don't know. Like, what is the amount of long term debt for Merck and how much money do they make in net sales or revenues?.","['y', 'w']"
Could you tell me about Comcast's financials? I am curious about the relationship between their total assets and EBITDA.,"['af', 'q']"
Err... what's the news on the oil industry lately?,['aaj']
What's the Cost Of Goods Sold for Home Depot?.,['m']
"So what exactly does the industrial production index even measure and how does it have anything to do with the S&P 500 Composite, you know?.","['aaf', 'au']"
"Oh gosh, I don't know. Has Amazon given out any dividends recently and how much debt does Amazon have in the long term?.","['b', 'w']"
"Can you please, for the love of God, just tell me the damn top trending stocks on social media today?.",['aai']
Could you fill me in on the latest updates about Apple?.,['aaj']
Can you tell me the latest news story about JPMorgan?.,['aaj']
"So, mate, how does the CPI change compare to the Industrial Production change?.","['aae', 'aaf']"
"Hey mate, do you know if there are any tech IPOs coming up in the near future?",['aai']
Could you tell me the total current assets of Cisco and their income from non-operating interest investments?.,"['n', 'z']"
"I'm curious about Chevron's liabilities, how do they compare to the lowest price it achieved on the trading day?","['d', 'o']"
Could you tell me about the performance of the Consumer Staples Sector compared to the S&P 500?,"['an', 'au']"
"Umm... I am not sure. What is the revenue of Philip Morris, again?.",['y']
What even are the S&P 500 Consumer Discretionary Sector Index and the S&P 500 Health Care Sector Index?,"['am', 'ao']"
What's up with the difference between Bank of America's net interest income and today's lowest price?.,"['x', 'd']"
"Oh God, I don't know. What are the top 5 news articles about Tesla?",['aaj']
Which company is the talk of the town today in the news?,['aaj']
I don't know. What kind of correlation are you looking for between the S&P 500 Financials Sector Index and the Leading Economic Indicator?,"['aag', 'aq']"
"Hey mate, what's the 52 week range for the S&P Materials Sector Index?",['ap']
"I am curious, how does Salesforce's cash and equivalents compare to their enterprise value?.","['r', 'n']"
What is the projected earnings per share for Salesforce for the next 12 months?.,['s']
Can you tell me about Home Depot? I am curious about the sector it operates in and what its current stock price is..,"['g', 'u']"
"Hmm, I don't know. Based on the news data, it seems like the ISM non-manufacturing survey index is related to the stock market, but I can't say for sure.","['aaj', 'aac']"
Can you tell me more about Bank of America's revenue streams?.,['x']
How much people believe in the economy versus how many people are without jobs?,"['aad', 'aab']"
"Hey pal, what's the deal with the price index for personal consumption expenditure in the United States? Has it changed much over time?.",['aaa']
"Hey, have you heard about Tesla on social media? What are people saying about it?.",['aai']
"I don't understand why people are always trying to make a connection between the fed funds rate and the real estate sector, like seriously, it's not that complicated..","['ay', 'ak']"
Can you give me some information about the latest news item in the data warehouse? I believe it would be relevant to know the associated keywords.,['aaj']
Uhmm I am not sure. What are Nike's total liabilities again?.,['ag']
What are some unique market insights or trends that are often overlooked by mainstream financial news outlets?.,['aai']
"I see, you want to know if the total return index of Bank of America is related to its operating expenses? Right, I think we can find some information on that, ok?.","['ab', 'c']"
What is the market value of Intuit compared to its total assets?.,"['af', 'h']"
Can you tell me about the recent news on PepsiCo? I'm curious about the sentiment surrounding it in the past week.,['aaj']
"I mean, come on, it's obvious that there is a relationship between the ISM manufacturing and non-manufacturing indexes, right? I'm pretty sure everyone knows that.","['aac', 'az']"
"Can you tell me the percentage of Oracle's net interest income compared to their total shareholder's equity, mate?.","['ah', 'x']"
I see you are interested in stock market news on social media? What are people saying about it lately?.,['aai']
How much higher was the return of the Materials sector compared to the Utilities sector in 2022?.,"['ap', 'ar']"
"Could you tell me the current total assets of Nike and their forecasted earnings per share for the next 12 months, please?.","['n', 's']"
Could you tell me the top 3 news about Apple that happened in the last week?.,['aaj']
"Oh gosh, I don't know. I mean, I haven't been keeping up with the news lately but I think there might have been something about Tesla.",['aaj']
"In 2022, did T-Mobile US actually have negative growth in share value?.",['c']
Is Costco's market value higher or lower than Apple's market value?.,['h']
Do you know what the current stock price for Intel is?,['g']
Can you believe Microsoft's EBITDA minus their SG&A expenses?,"['q', 'ad']"
Are there any juicy rumors or speculations flying around on social media that could possibly affect a company's stock price?,['aai']
"I am not really sure, but I think there might be some correlation between the S&P 500 Financials Sector Index and the Leading Economic Indicator.","['aag', 'aq']"
"I mean, come on, you should know this. What the hell is General Electric's EBITDA?.",['q']
"What is the overall return index for Bank of America, you know mate?.",['c']
Can you tell me about Costco's performance over the past 10 years? I am interested in the company's total return index and their investment in research and development.,"['ac', 'c']"
"Let's see, hmm, can you tell me about Oracle's market capitalization compared to their non-operating income?","['z', 'h']"
Could you tell me the percentage of T-Mobile's SG&A to its current price?.,"['ad', 'g']"
Can you tell me the general industry classification for Verizon and the total amount of their current liabilities?,"['o', 'u']"
"Yo mate, can you tell me the total return index for Proctor & Gamble's stock and how it compares to its dividend yield? Thanks!.","['I', 'c']"
"Oh gosh I have no idea. I mean, Salesforce's EBITDA is higher than its SG&A, but I am not sure by how much.","['q', 'ad']"
"Could you tell me the difference between IBM's total return index and its intraday high, buddy?","['e', 'c']"
"Oh gosh, I am not sure what you are talking about. How about you tell me what JPMorgan's EV/Sales ratio is?","['r', 'y']"
Can you tell me the percentage of Salesforce's operating expenses that are allocated to SG&A?,"['ab', 'ad']"
Can you tell me what people are saying about Tesla on social media and what they think about its future prospects?.,['aai']
"Oh God yeah, I am not sure. What the heck does the ISM Non-Manufacturing Report On Business even measure?.",['aac']
"Could you tell me about the recent news surrounding PepsiCo? Specifically, what was the general sentiment towards the company in the past week, if you don't mind me asking?.",['aaj']
"What's up mate, what sector does the S&P General Industry Classification Materials Sector Index represent, you know?.",['ap']
"Can you believe it, on the days when the stock reached its intraday high, Cisco's P/E ratio was so damn low like it was just ridiculous. Like, what the heck?","['e', 'f']"
Have you heard any updates on Intuit's purchase of another company?.,['aaj']
"Oh, I have no idea. Umm... how does the 10-year US Treasury Government Bond affect the Real Estate sector?","['ak', 'aah']"
Can you tell me about the performance of the S&P 500 Real Estate Sector versus the S&P 500 Information Technology Sector in the last 5 years?.,"['ak', 'al']"
"I'm not sure about the specifics, but I can tell you that UnitedHealth's current asset levels are likely to be closely monitored and managed in relation to their days held in inventory. Does that answer your question?.","['n', 'v']"
Let's discuss the impact of the ISM Purchasing Managers Index on the Consumer Staples Sector Index. Sound good?.,"['az', 'an']"
"Do you know how many shares are currently available for Microsoft, mate?",['k']
"Can you tell me the category for Communications Services in the S&P General Industry Classification, mate?.","['at', 'aai']"
Which company is getting the most attention in the news?.,['aaj']
How many shares of Amazon are currently being traded?.,['k']
Can you tell me the R&D spend of Costco on the day its stock price was at its peak?,"['e', 'ac']"
Have you heard anything about the recent merger between Disney and Fox?.,['aaj']
"There is no clear correlation between the ISM non-manufacturing survey index and news sentiment. The two factors may have some indirect influence on each other, but it is difficult to determine a direct relationship.","['aac', 'aaj']"
Can you tell me what T-Mobile US's P/E ratio is and what their general industry classification is?.,"['u', 'f']"
"Let's see, which S&P sector index performed better in the year 2022, was it Consumer Discretionary or Consumer Staples?","['am', 'an']"
Have you heard any gossip or talk on social media about a company's financial stability?.,['aai']
"I don't know, man. What's going on with Apple these days?.",['aaj']
"On the ex-dividend date of the most recent dividend payment, what was the amount of Boeing's long term debt?.","['w', 'b']"
"Last week, which sector had a better performance, Energy or Consumer Discretionary?","['aj', 'am']"
"I... don't know. Like... GDP is... uh... the gross domestic product, right? And the yield on the 10 year treasury... mm... is something about the government's bond... maybe? Not sure what the difference is though.","['ax', 'aah']"
Could you tell me more about the relationship between the GDP price index and the 10 year treasury bond yield? I am curious about how they compare.,"['aah', 'aaa']"
Can you tell me more about the recent merger between Disney and Fox? I am interested in any new developments or updates..,['aaj']
"Based on Apple's earnings per share, do you think their stock price is either overvalued or undervalued?.",['f']
"Seriously, who cares about Mastercard's lowest intraday price on the day their shares outstanding were at their highest? It's not important, move on..","['d', 'k']"
Can you tell me the ratio of employees to trailing earnings for Berkshire Hathaway?,"['p', 't']"
"Hey mate, do you know what's going on with the Utilities industry today?",['ar']
"Can you tell me the general industry classification for T-Mobile US and what is their P/E ratio, buddy?.","['u', 'f']"
"Can you tell me about the recent updates on Amazon? Ok, I am curious to know what's been going on with Amazon lately.",['aaj']
Can you tell me about the correlation between the federal funds rate and the ISM non-manufacturing survey index?.,"['ay', 'aac']"
"Let's take a look at the S&P sectors. Which one had a better performance yesterday, information technology or materials?","['al', 'ap']"
"Uh, I'm sorry I don't know. Err... What do you think about Apple's stock price? Is it like, too high or too low based on how much money they make per share?",['f']
"Hey buddy, what's the deal with the price of gold these days?",['aai']
"Oh God, I am not sure. What the hell is this question? What do you mean? Economic indicators? ISM manufacturing index and leading index? I have no idea.","['az', 'aag']"
"Can someone tell me what Oracle's book value per share is and how does their non-operating interest income even matter in their overall financial performance? I mean, come on..","['j', 'z']"
"Can you tell me the number of people working at UnitedHealth and their net interest income, you know pal?.","['p', 'x']"
What is the buzz about Bank of America? Tell me about the latest news articles published about them.,['aaj']
"Basically, are there any rumors or speculations about upcoming product releases or partnerships that could potentially impact Tesla's stock price. I mean, come on, it's Tesla, they always have something up their sleeve.",['aai']
Can you tell me what is the daily return of the S&P Industrials?.,['as']
"I don't know, man. What the hell is the total value of General Electric's assets?",['af']
"Tell me, you know, what is the total cost for running Nvidia, pal?.",['ab']
Can you tell me about the connection between Walmart's market capitalization and its cost of goods sold?.,"['h', 'm']"
Do you know if there are any rumours or speculations going around on social media that could potentially affect the stock price of a company?,['aai']
"I see, I want to know about the lowest price of Salesforce today?",['d']
"Oh God, what the heck was the latest thing about inflation?.",['aaj']
"I'm curious, between Mastercard and Visa, which company has a higher operating income and lower inventory days held?.","['aa', 'v']"
"Seriously, who doesn't know the latest news about Apple? Are you living under a rock? It's common knowledge.",['aaj']
Can you tell me when the S&P 500 Materials sector had the highest performance in terms of GDP?.,"['ax', 'ap']"
Could you provide me with Oracle's EV/Debt ratio?.,"['w', 'r']"
"I'm not really sure, but maybe we could compare Boeing's current assets to its intraday high to see how they stack up?.","['n', 'e']"
"Could you tell me about the performance comparison between the S&P Industrials and Materials sectors? I am interested in knowing the differences, you know?.","['as', 'ap']"
Can you tell me which sector index includes the company? Is it the S&P Financials Sector Index or the S&P Energy Sector Index?.,"['aq', 'aj']"
Do you happen to know which companies are in the S&P General Industry Classification Information Technology Sector Index?,['al']
"Can you tell me about Intel's company information? Specifically, how many employees do they have and what is their enterprise value?.","['p', 'r']"
"I'm not sure, but we could look into it. My understanding is that Bank of America's SG&A expenses refer to their selling, general, and administrative expenses, while book value per share is a measure of the company's total assets minus liabilities divided by the number of outstanding shares. Perhaps there is a correlation between the two, but we would need to do more research to determine the exact difference.","['ad', 'j']"
"Which sector had the higher index value, Materials or Information Technology?.","['ap', 'al']"
"Oh God, come on, can you just tell me what news or events might affect the price of gold soon?.",['aai']
"I see you're curious about T-Mobile US. Let me see, it looks like their non-operating interest income is not as high as their highest trading price of the day.","['z', 'e']"
Is there anything going on in the news or events that could possibly affect the entire stock market?,['aai']
Is there a correlation between the ISM Purchasing Managers Index (MFG Survey) and the GDP in the United States?,"['az', 'ax']"
I'm curious about the relationship between the ISM manufacturing index and the S&P industrials sector index. Can you provide any insights?.,"['az', 'as']"
Can you just tell me the damn inventory turnover rate for Intel and the total amount of shareholders' equity? That's all I need to know. Thanks..,"['v', 'ah']"
What about T-Mobile US's total shareholders' equity?,['ah']
Could you tell me about the relationship between the federal funds rate and the S&P 500 index for the information technology sector?.,"['ay', 'al']"
Could someone tell me what the hell Nvidia's industry classification is and also its earnings per share for the freaking past year?.,"['t', 'u']"
"I am not sure, mate. Err... what the heck is the ISM Purchasing Managers Index (MFG Survey) and how do they even calculate it?.",['az']
What is the amount of money that Cisco owes to others?.,['ag']
"Can you tell me, buddy, about McDonald's long-term debt? How much is it?.",['w']
"I'm not sure, but I can help you look into it. Let's see, what information do you need about AMD?.",['aaj']
"Can you tell me more about the financial performance of Salesforce? Specifically, I am interested in knowing the net sales or revenues after accounting for discounts, returns, and allowances. Do you have that information?.",['y']
"Oh God, I don't know. Is Proctor & Gamble making any money after paying for all their expenses?.","['aa', 'ab']"
"I mean, who really cares about the communications services sector and how it's affected by the federal funds target rate? It's not that important.","['ay', 'at']"
"Can you tell me the earnings per share for JPMorgan Chase in the last 12 months, as well as their total shareholders' equity?","['t', 'ah']"
Let's take a look at the financial sector within the S&P 500 index. Can you tell me more about its performance?,"['aaf', 'aq']"
"Yeah, I am not sure. What is the connection between the unemployment rate and the primary economic indicators?","['aag', 'aab']"
"Yeah, I have no idea. What is the relationship between the S&P General Industry Classification REAL ESTATE SECTOR Index and the Conference Board Leading Economic Indicators Index?.","['ak', 'aag']"
Do you know what the ISM manufacturing index was last month?,['az']
Can you tell me about McDonald's industry and the number of common shares they have?,"['u', 'k']"
"Could you tell me more about Amazon's assets? I am curious how much of it is funded by Shareholders' Equity, you see?.","['ah', 'af']"
What is the percentage of Costco's dividend yield based on their current low stock price?,"['d', 'I']"
How does Adobe make money through interest that doesn't come from their main operations?.,['z']
Can you give me an update on the performance of the materials sector in comparison to the overall stock market?,"['ap', 'au']"
"Could you tell me about Berkshire Hathaway's financial performance for the past 12 months? I'm also interested in its industry classification, if you have that information.","['t', 'u']"
"Comcast is from what sector and how many days on average does the company hold inventory, you know?","['u', 'v']"
Could you tell me the current value of the S&P 500 Composite index?.,['au']
"I'm not sure, but let's check it out. Yeah, it seems like there is some recent news about Costco. Is there anything specific you wanted to know?.",['aaj']
"I am curious about Tesla, can you tell me about any recent news articles that have been published about it?.",['aaj']
"So, what's the deal with Walt Disney's industry and how much do they pay out in dividends? .","['I', 'u']"
Is Bank of America in debt for a long period of time?.,['w']
"I see, you're interested in Chevron's stock price according to fool.com? Let me check that for you. Ok, according to fool.com, Chevron's current stock price is X dollars per share.",['aai']
I would like to know about Microsoft's financials. Can you tell me their R&D spending compared to their earnings from last year?.,"['ac', 't']"
What is the ratio of PepsiCo's dividend earnings to its EBITDA?,"['q', 'I']"
"I'm curious, which sector do you think has performed better, Industrials or Information Technology?.","['as', 'al']"
"Yeah, come on, it's obvious that the Communication Services sector has a higher return compared to Real Estate. Duh..","['at', 'ak']"
Oh gosh I have no idea. What are the current assets of Philip Morris?.,['n']
Has there been any news about General Electric in the past month?.,['aaj']
"Oh God obviously, I'm asking for the stock price of General Electric today. What is the lowest price it has reached?.",['d']
"I have no idea, oh God. I guess it depends on how much R&D Proctor & Gamble has... I don't know, it's a tough one.",['ac']
How long does T-Mobile US typically keep its inventory on hand?,['v']
"Yo mate, what are the current assets of T-Mobile US?",['n']
Can you tell me more about Boeing's current assets and how it compares to its intraday high?,"['n', 'e']"
"Seriously, who doesn't know the performance of the S&P Health Care Sector? come on, I mean.",['ao']
"When the S&P 500 Materials sector did the best, what was the GDP at that time?.","['ax', 'ap']"
Do you think there is a relationship between the number of employees at Proctor & Gamble and their price-earnings ratio?,"['f', 'p']"
