question,expected_fields
"What is the damn price of Merck right now? And also, what is the shareholder's equity looking like?","['stock_data.price_close', 'stock_data.shareholders_equity']"
"What's the buzz about T-Mobile lately, you know, friend?.",['news_data_source']
What the hell does General Electric even do? And how much money do they make?.,"['stock_data.general_industry_classification', 'stock_data.sales_or_revenues']"
Could you tell me the current yield for the 10 year US treasury bond please?.,['economic_indicators.10Y_ust_yield']
Do you know how long Mastercard holds their inventories on average?.,['stock_data.inventories_days_held']
"Can you tell me the book value per share of Home Depot? Ok, I understand, you want to know about Home Depot's financials, specifically their book value per share, right?",['stock_data.bps_book_value_per_share']
Could you help me understand the market value and total liabilities of Bank of America?,"['stock_data.market_capitalization', 'stock_data.liabilities_total']"
"Can you tell me about Walt Disney's financial performance in the past year? Specifically, I am interested in their current assets and earnings per share.","['stock_data.eps_trailing_12_month', 'stock_data.assets_short_term']"
Is there any relation between how long Comcast holds its inventories and the net interest income that it earns?,"['stock_data.interest_income', 'stock_data.inventories_days_held']"
"Hey buddy, can you tell me how the financials sector did in the S&P last week?.",['market_data.Financials']
Uhh... I am not sure. What does the GDP price index measure in relation to the US economy?.,['economic_indicators.personal_consumption_expenditure']
"Can you tell me about any recent news articles related to General Electric in the past month? I'm interested, mate!.",['news_data_source']
Uh I am not sure about that one. How much is Microsoft spending per employee on R&D?.,"['stock_data.research_and_development', 'stock_data.employees']"
Let's take a look at UnitedHealth. Do you want to know if it has a high price-earnings ratio in comparison to its current liabilities?.,"['stock_data.ratio_pe', 'stock_data.liabilities_short_term']"
"Let's see, yesterday which sector did better? Was it information technology or materials?","['market_data.IT', 'market_data.Materials']"
What is the percentage of net sales that Merck earns from net interest income?,"['stock_data.interest_income', 'stock_data.sales_or_revenues']"
"Oh my God, I can't believe you don't know this already, but what is the freaking non-operating interest income for Walt Disney?.",['stock_data.interest_income_not_banks']
Could you tell me the number of days that Visa holds their inventories for and the total amount of shareholders' equity they have?.,"['stock_data.inventories_days_held', 'stock_data.shareholders_equity']"
Can you tell me about the correlation between the performance of the Consumer Discretionary sector and the overall GDP in the United States?.,"['market_data.Consumer_Disc', 'economic_indicators.gdp']"
"What is the relationship between the fed funds rate and the real estate industry, you know?.","['economic_indicators.fed_funds_rate', 'market_data.Real_Estate']"
"Oh God, do I really have to answer this? nameVariable is an extremely popular company, I thought everybody knew that. But fine, nameVariable is a company that produces electronic devices. Is that recent enough for you?",['news_data_source']
"What is the current job situation like in the US, according to the Bureau of Labor Statistics, you know?",['economic_indicators.unemployment_rate']
Can you tell me the damn difference between the GDP price index and the Consumer Price Index (CPI) in the United States?,"['economic_indicators.personal_consumption_expenditure', 'economic_indicators.cpi']"
"Oh gosh I am not sure, what does the GDP stand for? I don't know what it is based on, sorry..",['economic_indicators.personal_consumption_expenditure']
Can you explain how the total return index of Johnson & Johnson reflects the increase in value of its shares during a set timeframe?.,['stock_data.total_return']
Can you tell me the current price of Home Depot?,['stock_data.price_close']
"I am not sure, mate. Err... I mean, I don't know, but like, can you check social media? Maybe they have like, stocks that are trending?",['external_data_source']
What is the purpose of the consumer confidence index and how does it gather information about consumers' views on business and employment conditions?.,['economic_indicators.consumer_confidence']
"Umm, I don't know, I mean, like, has the GDP price index gone up or down in the US this year compared to last year?.",['economic_indicators.personal_consumption_expenditure']
"Can you tell me the earnings per share for Mastercard in the last 12 months, mate?.",['stock_data.eps_trailing_12_month']
"I’d like to ask, how does the change in federal fund rates affect CPI?","['economic_indicators.cpi', 'economic_indicators.fed_funds_rate']"
Can you tell me about the ISM Purchasing Managers Index (MFG Survey)? How is it calculated?,['economic_indicators.ism_mfg']
Can you tell me the current stock price of Chevron according to fool.com?.,['external_data_source']
Can you tell me the relationship between the 10 year treasury bond yield and industrial production?.,"['economic_indicators.industrial_production', 'economic_indicators.10Y_ust_yield']"
Oh God I am not sure. Is the ISM non-manufacturing survey index going up or down?.,['economic_indicators.ism_non_mfg']
Are you kidding me? Does IBM really have more liabilities than assets?.,['stock_data.liabilities_total']
"Oh gosh I don't know, let me think... Hmm... I am not sure how well the communications services sector has been doing lately.",['market_data.Communications_services']
"Okay, like, how has the price index for personal consumption expenditure in the United States changed over time?",['economic_indicators.personal_consumption_expenditure']
Can you tell me more about the healthcare sector and how it relates to GDP?,"['market_data.Health_Care', 'economic_indicators.gdp']"
"I believe you are asking if the health care sector is part of the S&P General Industry Classification. Yes, it is included as one of the industries within the classification, alright?.",['market_data.Health_Care']
Can you believe people still care about the stock market? It's just a bunch of numbers and people getting rich off of other people's money. Do others think like this?,['external_data_source']
"Can you tell me how they come up with the Consumer Confidence Index, friend?.",['economic_indicators.consumer_confidence']
. What all do they include in Coca-Cola's Cost Of Goods Sold?.,['stock_data.cogs']
Could you tell me what is listed in Amazon's current assets?.,['stock_data.assets_short_term']
"Oh man, I really don't know. T-Mobile US... I think it's like, a telecommunications company or something? Yeah, let's go with that.",['stock_data.general_industry_classification']
"Can you tell me how much money Oracle makes compared to their non-operating income, you know?","['stock_data.interest_income_not_banks', 'stock_data.market_capitalization']"
"How did the S&P 500 utilities sector do yesterday, mate?",['market_data.Utilities']
How does the S&P General Industry Classification Energy Sector Index compare to the unemployment rate?,"['market_data.Energy', 'economic_indicators.unemployment_rate']"
"I am not an expert on stock market, but let me see... Ah, you want to know about the total return index and dividend yield of Proctor & Gamble stock, right?","['stock_data.dividend_yield', 'stock_data.total_return']"
"I don't know why you would even ask this, but the market value of Salesforce is obviously much higher than its current assets.","['stock_data.assets_short_term', 'stock_data.market_capitalization']"
"I see, you are interested in the correlation between the S&P Materials Sector and CPI. Okay, got it.","['economic_indicators.cpi', 'market_data.Materials']"
How does Mastercard's earnings per share stack up against its total liabilities mate?.,"['stock_data.eps_trailing_12_month', 'stock_data.liabilities_total']"
"Can you tell me any recent news articles about Tesla, mate?.",['news_data_source']
"Can you tell me about Apple's financials? Specifically, I'm interested in the ratio of their current assets to their total assets.","['stock_data.assets_short_term', 'stock_data.assets_total']"
"Let's take a look at Costco, shall we? Do you happen to know when their ex-dividend date is and what their total current liabilities are?.","['stock_data.date_ex_dividend', 'stock_data.liabilities_short_term']"
Can you tell me about the impact of CPI on the consumer staples sector?,"['economic_indicators.cpi', 'market_data.Consumer_Staples']"
"Can you tell me more about the GDP price index? I believe it measures changes in the prices of goods and services in the United States economy, is that correct?.",['economic_indicators.personal_consumption_expenditure']
Can you provide any insight on the relationship between the leading economic index and inflation?.,"['economic_indicators.cpi', 'economic_indicators.conf_board_leading_indicators']"
"I see, so you want to know about the financials of Salesforce? Alright, let's see... Ah yes, I found that their long term debt is quite high, would you like me to provide more details?.",['stock_data.long_term_debt']
"I am not sure, but it seems like you are asking about the relationship between the S&P Materials Sector and CPI. Is that correct?","['economic_indicators.cpi', 'market_data.Materials']"
Which sector's CPI is higher?.,"['economic_indicators.cpi', 'market_data.Communications_services']"
Can you tell me the difference between Nvidia's employee count and long term debt?.,"['stock_data.employees', 'stock_data.long_term_debt']"
"Oh gosh, I don't know. What are the operating expenses for Home Depot?.",['stock_data.operating_expense']
"Which one do you think performed better last year, the financials sector or the real estate sector?.","['market_data.Financials', 'market_data.Real_Estate']"
"Can you tell me about any recent news articles about Tesla, buddy?.",['news_data_source']
"Oh God, I don't know! Err...What is the current market value of Boeing? I should probably know this, but I don't!.",['stock_data.market_capitalization']
Oh gosh I am not sure. Can you tell me the top 5 news stories about Apple?.,['news_data_source']
"So, you want to know about leading economic indicators? Well, I believe it is made up of different components.",['economic_indicators.conf_board_leading_indicators']
"What was the ticker for the company that invested the most in R&D last year, mate?.","['stock_data.research_and_development', 'stock_data.ticker_symbol']"
"I'm curious about Tesla, what have you heard in the news about it lately?.",['news_data_source']
"Can you tell me about Microsoft's financials for last year? Specifically, I'm curious about their R&D spending compared to their earnings.","['stock_data.research_and_development', 'stock_data.eps_trailing_12_month']"
"Could you tell me more about the recent merger between Company A and Company B? Specifically, I would like to know what news articles have been published about it.",['news_data_source']
"Yeah, oh gosh I am not sure. I mean, how much money does Microsoft make from investments that aren't related to their main business?.",['stock_data.interest_income_not_banks']
"So, we're talking about Proctor & Gamble here, right? Ok, well, do they make any money from interest income?",['stock_data.interest_income']
"I mean, who really cares about the communications services sector and how it's affected by the federal funds target rate? It's not that important.","['economic_indicators.fed_funds_rate', 'market_data.Communications_services']"
Let's take a look at the latest updates on the S&P500 telecommunications sector. Can you provide any information on that?.,"['market_data.Communications_services', 'news_data_source']"
"I am curious, does Coca-Cola's projected earnings for the next 12 months have any impact on its price-earnings ratio?.","['stock_data.ratio_pe', 'stock_data.eps_forward_12_month']"
Could you please provide me with the top 5 news articles about Tesla? I am interested in staying updated on the latest developments of the company..,['news_data_source']
"Can you tell me about Exxon Mobil's financials? Specifically, I'm curious about how its lowest intraday price compares to its total current assets..","['stock_data.price_intraday_low', 'stock_data.assets_short_term']"
How much money does Home Depot make from interest compared to how long they hold their inventory?,"['stock_data.interest_income', 'stock_data.inventories_days_held']"
"Can you tell me about Walmart's financial performance? I am interested in their projected earnings per share for the next twelve months and their selling, general, and administrative expenses.","['stock_data.operating_expense_sg&a', 'stock_data.eps_forward_12_month']"
Do you want to know if there is any relation between the S&P General Industry Classification Information Technology Sector Index and the Consumer Confidence Index?,"['market_data.IT', 'economic_indicators.consumer_confidence']"
Could you tell me the GDP of the United States?,['economic_indicators.gdp']
Could someone tell me the damn current value of the leading economic indicators index in the US right now? I need it for a project..,['economic_indicators.conf_board_leading_indicators']
"Hey, do you know the highest price that Amazon reached when their inventory days held was at its lowest?","['stock_data.inventories_days_held', 'stock_data.price_intraday_high']"
Can you tell me the latest updates on industrial production in the US based on the Federal Reserve index?.,"['market_data.Financials', 'economic_indicators.industrial_production']"
Can you tell me about Johnson & Johnson's revenue in the past year?.,['stock_data.sales_or_revenues']
Can you explain the relationship between the ISM Nonmanufacturing Survey Index and the Consumer Price Index?,"['economic_indicators.cpi', 'economic_indicators.ism_non_mfg']"
"Let's see, you want to know if Nike makes money from non-operating interest, right? Yes, it is true, Nike does generate income from non-operating interest, okay?.",['stock_data.interest_income_not_banks']
"Last year, which sector did worse, financials or energy?.","['market_data.Financials', 'market_data.Energy']"
"Could you tell me the ticker symbol for Chevron on the NYSE? Also, I'm curious about its 12 month trailing EPS.","['stock_data.eps_trailing_12_month', 'stock_data.ticker_symbol']"
What was the lowest stock price Chevron had that day when they made the most money from non-operating interest?.,"['stock_data.price_intraday_low', 'stock_data.interest_income_not_banks']"
Can you tell me the P/E ratio of Mcdonald's and divide it by the number of common shares outstanding?,"['stock_data.ratio_pe', 'stock_data.common_shares_outstanding']"
Can you tell me about Home Depot's net interest income and how it relates to their inventory management?,"['stock_data.interest_income', 'stock_data.inventories_days_held']"
Oh God I am not sure. What is the link between the S&P 500 Financials Sector Index and the Leading Economic Indicator?.,"['economic_indicators.conf_board_leading_indicators', 'market_data.Financials']"
I'm curious about the correlation between the leading economic indicators index and the industrial production index. Do you happen to know if they are positively correlated?.,"['economic_indicators.conf_board_leading_indicators', 'economic_indicators.industrial_production']"
"Can you tell me the P/E ratio of Amazon? I heard their net interest income is negative, mate.","['stock_data.interest_income', 'stock_data.ratio_pe']"
"Yeah, I am not sure. How much was invested in T-Mobile's research and development?",['stock_data.research_and_development']
"Could you tell me the operating income of Pfizer, please?.",['stock_data.operating_income']
"I don't know, man. What's the deal with Salesforce's stock prices and the value of their assets right now?.","['stock_data.assets_short_term', 'stock_data.price_close']"
"I am not sure, but I think the Bureau of Labor Statistics has data on the current unemployment rate in the United States.",['economic_indicators.unemployment_rate']
How does the ISM Non-Manufacturing Survey Index compare to the Industrial Production Index? ,"['economic_indicators.ism_non_mfg', 'economic_indicators.industrial_production']"
"According to the ISM Purchasing Managers Index, is the manufacturing sector in the United States currently growing or shrinking in size?.",['economic_indicators.ism_mfg']
"Oh God yeah, I don't know, what's the latest news? Umm... Johnson & Johnson, let me see, let me google it, I'm not sure.",['news_data_source']
Can you tell me what the current federal funds target rate is?,['economic_indicators.fed_funds_rate']
Err... I am not sure. Oh gosh. Which company has more non-operating interest income?.,['stock_data.interest_income_not_banks']
"Can you explain the relationship between the ISM Nonmanufacturing Survey Index and the S&P Consumer Discretionary Sector Index, you know?.","['economic_indicators.ism_non_mfg', 'market_data.Consumer_Disc']"
"I don't even know what the unemployment rate is. Like, who cares anyways?.",['economic_indicators.unemployment_rate']
What is AMD's damn price to sales ratio?.,"['stock_data.sales_or_revenues', 'stock_data.price_close']"
Can you tell me the  total return of an Oracle investment in the past 5 years?.,['stock_data.total_return']
"Could you tell me about the financials of Philip Morris? Specifically, I am interested in their long-term debt and how it compares to their cost of goods sold..","['stock_data.long_term_debt', 'stock_data.cogs']"
"Oh God oh gosh, I am not sure buddy. I mean, what's included in Amazon's total shareholders' equity?",['stock_data.shareholders_equity']
Can you tell me the total return index for Nike?.,['stock_data.total_return']
"Can you tell me the dividend yield of Netflix, please?.",['stock_data.dividend_yield']
Do you really think General Electric makes more money from interest than they spend on interest expenses?.,['stock_data.interest_income']
Can you tell me about the price of Home Depot right now?.,['stock_data.price_close']
"What's the deal with the fed funds rate and how does it impact the real estate industry? You know, like, what's the deal with that?","['economic_indicators.fed_funds_rate', 'market_data.Real_Estate']"
Can you provide me with the latest ex-dividend date for Merck and the current dividend yield for the company?.,"['stock_data.date_ex_dividend', 'stock_data.dividend_yield']"
"Oh gosh, I am not sure. When was the last time Oracle was in the news?",['news_data_source']
Can you tell me which company has the ticker symbol KO and how much money they make from their operations?.,"['stock_data.ticker_symbol', 'stock_data.operating_income']"
Any recent news articles on how Brexit is affecting the UK economy?,['news_data_source']
"Oh gosh, I have no idea! What is the sum of all of JPMorgan Chase's liabilities, including both short and long term obligations?",['stock_data.liabilities_total']
"How much more did the Materials sector return in 2022 compared to the Utilities sector, huh?.","['market_data.Materials', 'market_data.Utilities']"
So what's the latest gossip about a possible crash in the market or a downturn in the economy?,['external_data_source']
"Seriously, who doesn't know the performance of the S&P Health Care Sector? come on, I mean.",['market_data.Health_Care']
"How does the fed funds rate impact the real estate industry, you know, mate?.","['economic_indicators.fed_funds_rate', 'market_data.Real_Estate']"
What's the current liabilities of Home Depot on the most recent ex-dividend date?,"['stock_data.date_ex_dividend', 'stock_data.liabilities_short_term']"
"Are there any suspicious activities taking place in the stock market, such as insider trading?.",['external_data_source']
"Yo, buddy, check it out, how does the 10 year treasury bond yield compare to consumer confidence?","['economic_indicators.10Y_ust_yield', 'economic_indicators.consumer_confidence']"
"Oh my God, can you believe it, Consumer Staples did better last month than Materials. Like, come on, it's so obvious.","['market_data.Consumer_Staples', 'market_data.Materials']"
What is the ratio of Costco's production/purchasing costs to their number of shares outstanding?.,"['stock_data.common_shares_outstanding', 'stock_data.cogs']"
I would like to know what the current level is for the Industrial Production Index.,['economic_indicators.industrial_production']
"Oh gosh I have no idea. I mean, what are Johnson & Johnson's liabilities as of the most recent ex-dividend date?","['stock_data.liabilities_short_term', 'stock_data.date_ex_dividend']"
"How does the number of employees at Walmart and their non-operating interest income affect their financial performance, buddy?.","['stock_data.interest_income_not_banks', 'stock_data.employees']"
"Can you tell me more about Mastercard's liabilities? I'm curious if they have a high amount, you see?.",['stock_data.liabilities_total']
"Oh God yeah, I have no idea. What is the GDP for the US?.",['economic_indicators.gdp']
"Using the news data, let's explore the correlation between the ISM non-manufacturing survey index and the stock market, shall we?.","['news_data_source', 'economic_indicators.ism_non_mfg']"
"Sorry, is the operating expenses of Walt Disney more than its current stock price?.","['stock_data.operating_expense', 'stock_data.price_close']"
"I want to know about Home Depot's dividend yield and P/E ratio? Alright, let's compare them and see how they stack up.","['stock_data.ratio_pe', 'stock_data.dividend_yield']"
Could you tell me about Microsoft's inventory days? I am curious about how long they hold inventory for..,['stock_data.inventories_days_held']
"I'm curious, are there any lesser known market insights or trends that are not typically covered by mainstream financial news sources?",['external_data_source']
"Hey buddy, how did the energy sector do last year, you know?.",['market_data.Energy']
Can you help me find the ticker symbol for Walmart?.,['stock_data.ticker_symbol']
Can you tell me how many shares of AMD are currently in circulation?.,['stock_data.common_shares_outstanding']
"Oh gosh, I don't know. I mean, I haven't been keeping up with the news lately but I think there might have been something about Tesla.",['news_data_source']
"Oh God, yeah, I don't know. What is the most recent ISM Manufacturing Index? Is it available for the most recent month?",['economic_indicators.ism_mfg']
"Hey mate, what's the 52 week range for the S&P Materials Sector Index?",['market_data.Materials']
"Uh, I don't know, man. Who spends more on research and development, Intuit or Tesla?.",['stock_data.research_and_development']
"Exxon Mobil is a company, but what is it’s official name?",['stock_data.company_name']
"Can you tell me which is higher for General Electric, total liabilities or operating expenses?","['stock_data.operating_expense', 'stock_data.liabilities_total']"
Can you explain the difference between the total shareholder's equity and operating expenses for Walt Disney?.,"['stock_data.shareholders_equity', 'stock_data.operating_expense']"
"I don't know why you're asking me this but fine, I'll tell you. UnitedHealth's market cap and intraday high are two different things. Are you serious?","['stock_data.market_capitalization', 'stock_data.price_intraday_high']"
How does the ISM manufacturing index compare to the nonmanufacturing index?.,"['economic_indicators.ism_mfg', 'economic_indicators.ism_non_mfg']"
"Can you tell me about General Electric? Well, I am not sure about the exact numbers, but I believe they have a significant operating income. Would like to find out more specifics?",['stock_data.operating_income']
"I see you are interested in Apple? Well, let me see what I can find. It seems that Apple has recently announced the release of their new iPhone 12 and has made significant progress in their development of self-driving car technology.",['news_data_source']
Could you tell me the operating income to total assets ratio for Comcast?,"['stock_data.assets_total', 'stock_data.operating_income']"
"Can you tell me how much more money IBM has in their current assets compared to their current liabilities, mate?.","['stock_data.liabilities_short_term', 'stock_data.assets_short_term']"
"Could you tell me the current stock price of Bank of America, please?.",['stock_data.price_close']
Which company has a higher non-operating interest income than Berkshire Hathaway? I wonder what the ticker symbol for that company is..,"['stock_data.interest_income_not_banks', 'stock_data.ticker_symbol']"
Can you tell me which industry Bank of America is a part of?.,['stock_data.general_industry_classification']
"I am not sure what you are asking, but I believe you are referring to the relationship between the S&P General Industry Classification Consumer Staples Sector Index and the federal funds rate. Is that correct?","['market_data.Consumer_Staples', 'economic_indicators.fed_funds_rate']"
Mmhm... I am not sure. What's happening in the news today?.,['news_data_source']
"Oh God, I am not sure. Umm... can you rephrase the question?","['stock_data.liabilities_total', 'stock_data.operating_expense_sg&a']"
"Hey buddy, can you tell me what was the lowest price for General Electric stock on its last ex-dividend date?","['stock_data.date_ex_dividend', 'stock_data.price_intraday_low']"
"Could you tell me about Comcast's stock performance today? Specifically, what was their highest stock price?",['stock_data.price_intraday_high']
"I'm not sure, but I think that Johnson & Johnson uses the company name Johnson & Johnson. Does that sound right to you?.",['stock_data.company_name']
Could you please explain the damn difference between the highest intraday price of Verizon and their COGS?.,"['stock_data.price_intraday_high', 'stock_data.cogs']"
Can you tell me what T-Mobile US's P/E ratio is and what their general industry classification is?.,"['stock_data.general_industry_classification', 'stock_data.ratio_pe']"
Do you have any idea what stocks people are talking about on social media at the moment?.,['external_data_source']
"Mate, what does the GDP price index measure in relation to the US economy?.",['economic_indicators.personal_consumption_expenditure']
What is the performance of the consumer discretionary sector compared to GDP?.,"['economic_indicators.gdp', 'market_data.Consumer_Disc']"
"In terms of the S&P 500 index, can you provide insight on the performance of the financial sector?.","['economic_indicators.industrial_production', 'market_data.Financials']"
"Yeah, I don't know. Like, what does Nike have to spend money on to make or buy their products?.",['stock_data.cogs']
"I see, you want to know about the profitability of Boeing. Alright, let me see... Ok, it seems that Boeing has a quite high profitability rating, you see?.",['stock_data.operating_income']
"What's the EBITDA of JPMorgan Chase and its long-term debt? I don't know, oh God I am not sure..","['stock_data.ebitda', 'stock_data.long_term_debt']"
"PepsiCo's net interest income is probably not even close to its projected earnings per share, right? I mean, let's be real here..","['stock_data.eps_forward_12_month', 'stock_data.interest_income']"
Can you tell me if McDonald's spends more on administrative expenses than it pays out in dividends?.,"['stock_data.operating_expense_sg&a', 'stock_data.dividend_yield']"
Can you tell me about any recent updates or developments from Apple?,['news_data_source']
"Which sector has had a better performance, the Materials sector or the Consumer Staples sector?.","['market_data.Materials', 'market_data.Consumer_Staples']"
"Let's see, what news articles have been written about Home Depot?.",['news_data_source']
Could you tell me about Microsoft's R&D spending compared to their earnings for last year?,"['stock_data.research_and_development', 'stock_data.eps_trailing_12_month']"
Can you update me on the current state of industrial production?,"['economic_indicators.industrial_production', 'news_data_source']"
Why do people even care about the relationship between the ISM Nonmanufacturing Survey Index and GDP? It's not that important..,"['economic_indicators.gdp', 'economic_indicators.ism_non_mfg']"
Do you know the total liabilities for Boeing and how does it stack up against their current assets?,"['stock_data.assets_short_term', 'stock_data.liabilities_total']"
Can you tell me about Intel and what industry it is classified under in the GICS?,['stock_data.general_industry_classification']
"Hey there, what is the 52 week range for the S&P Materials Sector Index, pal?",['market_data.Materials']
"I see, you are interested in the relationship between the GDP price index and the 10 year treasury bond yield? Well, from my understanding, the GDP price index is used as an indicator of inflation, while the 10 year treasury bond yield is a measure of the return on investment for government bonds. So, in essence, they are two different indicators that may have some correlation, but they serve different purposes in the economy.","['economic_indicators.10Y_ust_yield', 'economic_indicators.personal_consumption_expenditure']"
"wait, how does Adobe's SG&A expenses play into the total return index of its shares?","['stock_data.total_return', 'stock_data.operating_expense_sg&a']"
"In terms of financial performance, how does Coca-Cola's net interest income play a role?.",['stock_data.interest_income']
"Hey buddy, can you tell me what's been going on with Tesla lately? Have you seen any news articles about them?.",['news_data_source']
"Do you happen to know which S&P sector index performed better in 2022, Consumer Discretionary or Consumer Staples?.","['market_data.Consumer_Disc', 'market_data.Consumer_Staples']"
What is the performance of the S&P Health Care Sector?.,['market_data.Health_Care']
What's the difference between the dividend yield and the intraday high for UnitedHealth?,"['stock_data.price_intraday_high', 'stock_data.dividend_yield']"
Could you tell me what the current value is for the leading economic indicators index in the United States?.,['economic_indicators.conf_board_leading_indicators']
"Err... I am not sure. Does JPMorgan have... I don't know, more total assets or like, the book value per share?.","['stock_data.bps_book_value_per_share', 'stock_data.assets_total']"
"Do you have any recent news about Apple, you know?.",['news_data_source']
"Could you provide me with some information on Amazon stock? Specifically, what is the highest price it has reached in one day of trading and how many common shares are currently outstanding?.","['stock_data.price_intraday_high', 'stock_data.common_shares_outstanding']"
What companies are in the S&P GICS Information Technology Sector Index?.,['market_data.IT']
"What's the market cap for Microsoft? Also, how much do they spend on selling stuff and administrative crap?.","['stock_data.market_capitalization', 'stock_data.operating_expense_sg&a']"
Do you have any knowledge about insider trading rumors or information that could potentially impact a company's stock price in the market?.,['external_data_source']
"What a joke, asking for the operating income of Merck and the lowest price the stock has reached today? Do your own research, lazy!.","['stock_data.operating_income', 'stock_data.price_intraday_low']"
"Do you know how much Cisco spends on general expenses, mate?",['stock_data.operating_expense_sg&a']
Can you tell me what is the long term debt of Walmart?,['stock_data.long_term_debt']
Can you tell me more about the components of the Consumer Price Index (CPI)? I am interested in learning about the factors that are taken into account.,['economic_indicators.cpi']
"Could you help me find some financial information about AMD? Specifically, I am looking for their SG&A as a percentage of their trailing twelve month EPS. Can you assist me with that?.","['stock_data.eps_trailing_12_month', 'stock_data.operating_expense_sg&a']"
Could you tell me about the relationship between the ISM Nonmanufacturing Survey Index and the Consumer Price Index?.,"['economic_indicators.cpi', 'economic_indicators.ism_non_mfg']"
"Ugh, I don't know. What's the deal with Apple these days?.",['news_data_source']
"How does consumer confidence compare to the 10 year treasury bond yield, mate?.","['economic_indicators.10Y_ust_yield', 'economic_indicators.consumer_confidence']"
Can you help me understand the calculation for Inventories Days Held for Intel?.,['stock_data.inventories_days_held']
Can you tell me if there are any recent news articles discussing the effects of tariffs on the automotive sector?.,['news_data_source']
"I have no idea. JPMorgan's R&D spending is probably a lot more than its shareholder's equity, but I couldn't tell you an exact figure. Sorry!.","['stock_data.research_and_development', 'stock_data.shareholders_equity']"
Can you give me an update on the performance of the communications services sector lately?.,['market_data.Communications_services']
Can you  find the unemployment rate on your own?.,['economic_indicators.unemployment_rate']
Can you tell me about Amazon's inventory levels in relation to their current stock price? I am curious to know how many days worth of inventory they hold..,"['stock_data.inventories_days_held', 'stock_data.price_close']"
Can you give me an update on Apple? I am curious about the latest news and updates related to the company..,['news_data_source']
Can you tell me more about the relationship between the ISM manufacturing index and leading economic indicators?,"['economic_indicators.conf_board_leading_indicators', 'economic_indicators.ism_mfg']"
"I'm not really sure, but maybe we could compare Boeing's current assets to its intraday high to see how they stack up?.","['stock_data.assets_short_term', 'stock_data.price_intraday_high']"
What the hell does the ISM Non-Manufacturing Report On Business even measure?.,['economic_indicators.ism_non_mfg']
Can you tell me the cost of goods sold and total current liabilities for Johnson & Johnson?,"['stock_data.cogs', 'stock_data.liabilities_short_term']"
What is the cost of Costco's goods compared to the number of shares they have?.,"['stock_data.common_shares_outstanding', 'stock_data.cogs']"
Can you tell me when the S&P 500 Materials sector had the highest performance in terms of GDP?.,"['economic_indicators.gdp', 'market_data.Materials']"
Can you tell me the latest CPI reading?.,['economic_indicators.cpi']
Can you tell me about the relationship between the ISM manufacturing index and the S&P industrials sector index?,"['economic_indicators.ism_mfg', 'market_data.Industrials']"
"Can you believe it? There are actually news articles that talk about the federal funds rate and the economy, like, together. Is that crazy or what?.","['news_data_source', 'economic_indicators.fed_funds_rate']"
Does Merck have a higher dividend yield or net interest income?.,"['stock_data.dividend_yield', 'stock_data.interest_income']"
Can you tell me about Comcast's inventory holding period in relation to its total liabilities?.,"['stock_data.inventories_days_held', 'stock_data.liabilities_total']"
Is there any buzz or talk on social media about the financial stability of a particular company?.,['external_data_source']
"How much of Proctor & Gamble's expenses are allocated towards operating costs compared to its current liabilities, you know pal?.","['stock_data.operating_expense', 'stock_data.liabilities_short_term']"
Can you tell me the connection between the ISM manufacturing and non-manufacturing indexes?,"['economic_indicators.ism_non_mfg', 'economic_indicators.ism_mfg']"
What was the last article written about Walt Disney?.,['news_data_source']
"I am not sure, but let's try to find out. So, how long does Mastercard usually keep their inventory for?.",['stock_data.inventories_days_held']
Let's take a look at Comcast's financials. How do the number of days in their inventory holding period compare to their total liabilities?,"['stock_data.inventories_days_held', 'stock_data.liabilities_total']"
"Have you heard anything about General Electric in the last month, mate?.",['news_data_source']
"Hey mate, which sector do you think did better in 2020, Materials or Consumer Staples?","['market_data.Materials', 'market_data.Consumer_Staples']"
"What the hell, how can you even compare the performance of the Materials sector in the S&P index to the Communications Services sector? I mean, come on, it's just not fair.","['market_data.Materials', 'market_data.Communications_services']"
"So, what does the CPI measure and how frequently is it updated, you know mate?.",['economic_indicators.cpi']
"Oh gosh I don't know mate. Err... Can you tell me what is Microsoft's EBITDA, like minus their SG&A expenses?.","['stock_data.ebitda', 'stock_data.operating_expense_sg&a']"
How does General Electric's total shareholders' equity compare to the industry average? Is it higher or lower?.,['stock_data.shareholders_equity']
"I mean, come on, does Walmart really have a lot of employees and a high amount of current liabilities? That just doesn't seem right.","['stock_data.employees', 'stock_data.liabilities_short_term']"
"Do you know how much Intuit spent on buying or making goods to make money, friend?.",['stock_data.cogs']
"I don't even care about this, but it's like, asking for T-Mobile's operating income on some random ex-dividend date. Seriously, who even cares about that?.","['stock_data.operating_income', 'stock_data.date_ex_dividend']"
Can you please share the negative comments about Tesla that people are posting on social media?.,['external_data_source']
"How does Bank of America's market cap stack up against its non-operating interest income, you know?.","['stock_data.market_capitalization', 'stock_data.interest_income_not_banks']"
Could you help me understand the financial standing of Boeing? I am interested in their total liabilities and how it compares to their current assets..,"['stock_data.assets_short_term', 'stock_data.liabilities_total']"
"Can you tell me what's been happening with Philip Morris in the news lately, friend?.",['news_data_source']
"I have no idea, to be honest. Is the Consumer Discretionary Sector Index doing good or bad right now?.",['market_data.Consumer_Disc']
Can you tell me about the comparison between Costco's net sales and cost of goods sold?.,"['stock_data.cogs', 'stock_data.sales_or_revenues']"
