question,expected_fields
"Oh gosh yeah, I don't know buddy. What business sector does T-Mobile US operate in?.",['stock_data.general_industry_classification']
"I am not an expert on stock market, but let me see... Ah, you want to know about the total return index and dividend yield of Proctor & Gamble stock, right?","['stock_data.dividend_yield', 'stock_data.total_return']"
"Let me check for you... Ah, according to my sources, Bank of America's lowest stock price today was x dollars. Is that what you were looking for?.",['stock_data.price_intraday_low']
"Can you tell me the total revenue for T-Mobile US, taking into account any discounts, returns, and allowances?.",['stock_data.sales_or_revenues']
"Which sector do you think has showed better performance, Financials or Industrials?.","['market_data.Financials', 'market_data.Industrials']"
"I am not sure, I think it is some kind of calculation based on consumer spending habits and economic indicators. But don't quote me on that, I am not very conscientious about these things.",['economic_indicators.consumer_confidence']
"Can you give me some information on Johnson & Johnson? I mean, what are the most recent news articles about the company?.",['news_data_source']
"Let's talk about finances pal! Can you tell me the current yield of the 10-year US Treasury Government Bond? And also, how does it compare to last month's Consumer Price Index (CPI)?","['economic_indicators.10Y_ust_yield', 'economic_indicators.cpi']"
"Hey mate, can you tell me the current unemployment rate in the US? .","['economic_indicators.unemployment_rate', 'market_data.IT']"
"What's the deal with Tesla's total return index and the number of employees they have? Are they connected in any way, pal?.","['stock_data.total_return', 'stock_data.employees']"
Can you tell me the current ISM Purchasing Managers Index for the manufacturing sector in the US?,['economic_indicators.ism_mfg']
Can you explain to me the damn difference between the S&P 500 Consumer Discretionary Sector Index and the S&P 500 Health Care Sector Index?.,"['market_data.Consumer_Disc', 'market_data.Health_Care']"
Do you seriously not know that Comcast spends more on their current liabilities than on R&D?.,"['stock_data.research_and_development', 'stock_data.liabilities_short_term']"
Is it common knowledge that Proctor & Gamble devotes a large portion of its budget to research and development?.,['stock_data.research_and_development']
Can you tell me if the company falls under the S&P Health Care Sector Index?.,['market_data.Health_Care']
"Oh gosh, I am not sure. I mean, does Chevron make money from investments that have nothing to do with their regular business operations?.",['stock_data.interest_income_not_banks']
Could you tell me which company JPMorgan is a part of?.,['stock_data.company_name']
"Come on, does anyone even care how many days Philip Morris holds its inventories? Plus, it's not even relevant to the current price and cost of goods sold.","['stock_data.inventories_days_held', 'stock_data.price_close']"
"I am not sure, but I can try to find the information for you. Let me see, it seems that Coca-Cola has a lot of employees, and the lowest stock price was quite low during trading day. Does that answer your question?.","['stock_data.employees', 'stock_data.price_intraday_low']"
"Oh gosh yeah, I don't know. How does the financial sector in the S&P 500 index perform?","['economic_indicators.industrial_production', 'market_data.Financials']"
What is the current Consumer Price Index (CPI) measurement?,['economic_indicators.cpi']
"Let's look into the direct costs that Nike has to pay for producing or acquiring the goods they sell, shall we?.",['stock_data.cogs']
"I am not sure, but I believe Salesforce invests a significant amount of money into research and development.",['stock_data.research_and_development']
"I want to know how the unemployment rate relates to the leading economic indicators, mate.","['economic_indicators.conf_board_leading_indicators', 'economic_indicators.unemployment_rate']"
"Oh gosh, I don't know. What is the performance of the Utilities Sector over the past 5 years?.",['market_data.Utilities']
"I'm sorry, I can't really understand this question. Could you rephrase it or provide more context?","['stock_data.eps_forward_12_month', 'stock_data.research_and_development']"
"I'm not sure, but I think you might be asking about T-Mobile US's total liabilities.",['stock_data.liabilities_total']
"Oh God yeah, I am not sure. Err... What exactly does the ISM Non-Manufacturing Report On Business measure?.",['economic_indicators.ism_non_mfg']
Can you tell me about Home Depot's net interest income and how it relates to their inventory management?,"['stock_data.interest_income', 'stock_data.inventories_days_held']"
"Oh gosh I don't know. Umm... Can you tell me about any recent developments in industrial production?.

Here is some question: {What is the best way to prepare for a job interview?. Here is a rewrite of the question which is {UNCONSCIENTIOUSNESS","['economic_indicators.industrial_production', 'news_data_source']"
"Ugh, can someone tell me the damn yield of the USA 10-year Government Benchmark bond and how it's going to impact the S&P General Industry Classification Energy Sector Index?","['market_data.Energy', 'economic_indicators.10Y_ust_yield']"
What is the connection between the ISM non-manufacturing survey index and the stock market based on the news data?,"['news_data_source', 'economic_indicators.ism_non_mfg']"
Can you tell me about any recent news articles about Tesla?,['news_data_source']
"Um, I'm not really sure about that one. What kind of costs does Nike have to pay for when they make or buy their products?",['stock_data.cogs']
"I don't know about you, but I'm pretty sure that Walmart has a ton of employees and a massive amount of current liabilities. I mean, it's Walmart.","['stock_data.employees', 'stock_data.liabilities_short_term']"
Can you explain the impact of ISM Purchasing Managers Index (MFG Survey) on the Information Technology industry?.,"['economic_indicators.ism_mfg', 'market_data.IT']"
Could you find out the Intel's trailing twelve month earnings per share?.,['stock_data.eps_trailing_12_month']
"Can you tell me about T-Mobile US's finances? Specifically, how does their operating income compare to their market capitalization?.","['stock_data.operating_income', 'stock_data.market_capitalization']"
"Um, I am not really sure. Can you repeat that question? Something about the ISM Nonmanufacturing Survey Index and the Consumer Price Index?.","['economic_indicators.cpi', 'economic_indicators.ism_non_mfg']"
What is the huge difference between PepsiCo's current assets and their book value per share?,"['stock_data.bps_book_value_per_share', 'stock_data.assets_short_term']"
I believe you are asking about the ticker symbol for Walt Disney on the stock exchanges?,['stock_data.ticker_symbol']
Oh gosh I don't know. Can you just tell me the answer? I am not sure what Amazon's market capitalization is or how much they spent on cost of goods sold. Sorry!.,"['stock_data.market_capitalization', 'stock_data.cogs']"
"Hey buddy, can you tell me how the financials sector did in the S&P last week?.",['market_data.Financials']
"I am not sure, but perhaps we can find information on the daily return of the S&P General Industry Classification Utilities Sector Index.",['market_data.Utilities']
"Do you think Proctor & Gamble has more total assets compared to Tesla? It's an interesting question, right?.",['stock_data.assets_total']
"Oh gosh, I have no idea. Err... what are the inventories days held for Boeing?.",['stock_data.inventories_days_held']
"Seriously, you don't know the ticker symbol for the company with the lowest current liabilities? Get with the program..","['stock_data.ticker_symbol', 'stock_data.liabilities_short_term']"
"Seriously, why are you even asking about Johnson & Johnson's current liabilities as of the most recent ex-dividend date? It's not relevant.","['stock_data.liabilities_short_term', 'stock_data.date_ex_dividend']"
"Can you tell me the GDP of the United States? I am curious, you know?.",['economic_indicators.gdp']
"Oh God, who even cares about last week's performance? But, if you really want to know, I guess Real Estate did slightly better than Utilities.","['market_data.Real_Estate', 'market_data.Utilities']"
"Yesterday, did the S&P 500 outperform the Consumer Staples sector?.","['market_data.Consumer_Staples', 'economic_indicators.cpi']"
"So, Visa belongs to the {INDUSTRY","['stock_data.liabilities_short_term', 'stock_data.general_industry_classification']"
"Let's see, can you tell me about Microsoft's current assets and number of employees? How many times more current assets does Microsoft have compared to its employee count?.","['stock_data.employees', 'stock_data.assets_short_term']"
"I have no clue, what was the price of Johnson & Johnson's stock yesterday?",['stock_data.price_intraday_low']
Mmhm... I don't know. Could you tell me what Visa's dividend yield is and how it compares to its market cap?,"['stock_data.market_capitalization', 'stock_data.dividend_yield']"
Can you tell me the P/E ratio of the S&P 500? I'm interested to know.,['market_data.S&P500']
"Like, does AMD even make any money from interest stuff that is not related to operations? And how much do they spend on operating expenses?.","['stock_data.interest_income_not_banks', 'stock_data.operating_expense']"
"Oh God, obviously the ISM Purchasing Managers Index for the manufacturing sector has like, a huge impact on the Consumer Staples Sector Index. What do you think?.","['economic_indicators.ism_mfg', 'market_data.Consumer_Staples']"
"Which sector index in the S&P has a higher P/E ratio, do you know pal?.","['market_data.Industrials', 'market_data.Real_Estate']"
"Oh God, are you seriously asking about Apple news? Everybody knows that Apple is always in the news, it's like asking for the latest news on the Kardashians. Come on..",['news_data_source']
Could you fill me in on the latest updates about Apple?.,['news_data_source']
"Oh God, I mean, come on, everyone knows what Pfizer's market capitalization is. Just look it up..",['stock_data.market_capitalization']
"Hey buddy, do you know what's the percentage of Intel's net sales that comes from cost of goods sold? Just curious, you know.","['stock_data.cogs', 'stock_data.sales_or_revenues']"
Can you tell me about the performance of the S&P 500 compared to the Consumer Staples sector?.,"['market_data.Consumer_Staples', 'market_data.S&P500']"
"I mean, come on, is the company even part of the S&P Financials Sector Index or the S&P Energy Sector Index?","['market_data.Financials', 'market_data.Energy']"
"You want to know about Proctor & Gamble? Yeah, right, I can tell you that they spend a certain percentage of their EBITDA on research and development, you see?.","['stock_data.research_and_development', 'stock_data.ebitda']"
Can you tell me more about Apple? What are the current updates and developments on the company?,['news_data_source']
"Oh gosh, I don't know. What is the current Consumer Confidence Index for the United States?.",['economic_indicators.consumer_confidence']
"I mean, seriously, who doesn't know the top 3 news about Apple in the last week? Come on, it's like common knowledge at this point.",['news_data_source']
"Uh, I don't know. What was Tesla's stock price today and how much do they make from interest?","['stock_data.price_intraday_low', 'stock_data.interest_income']"
"Oh gosh, I have no idea! What is the sum of all of JPMorgan Chase's liabilities, including both short and long term obligations?",['stock_data.liabilities_total']
Could you tell me the EBITDA of General Electric pal?.,['stock_data.ebitda']
"What's the link between the performance of industrials in the S&P 500 and the yield of the 10-year US Treasury Government Bond, you know mate?.","['market_data.Industrials', 'economic_indicators.10Y_ust_yield']"
"I don't know, sorry. What the heck is the Consumer Discretionary Sector Index?.",['market_data.Consumer_Disc']
Can you bother to tell me what the heck the CPI even measures and tries to calculate?.,['economic_indicators.cpi']
Huh? I have no idea. Oh gosh. I think Proctor & Gamble's ticker is something and they might have current liabilities but I don't know for sure. Sorry.,"['stock_data.ticker_symbol', 'stock_data.liabilities_short_term']"
"Come on, who cares about Pfizer's damn current liabilities? Are they going up or down?.",['stock_data.liabilities_short_term']
Can you tell me how people's confidence in spending money has changed in the last year?,['economic_indicators.consumer_confidence']
"Oh God I have no idea, mate. Err... the cost of goods sold and total current liabilities for Johnson & Johnson, umm... I can't even begin to guess, sorry.","['stock_data.cogs', 'stock_data.liabilities_short_term']"
"You are curious about the performance last month? Well, it seems that communication services and industrials were the sectors in question. Which one do you want to know more about?.","['market_data.Industrials', 'market_data.Communications_services']"
"Oh God, I mean, I don't know. Does Salesforce make more money from non-operating interest income or do they spend more on R&D?.","['stock_data.research_and_development', 'stock_data.interest_income_not_banks']"
Can you tell me what the ISM manufacturing index was last month?,['economic_indicators.ism_mfg']
Can you tell me which company received the most news coverage in the past week?,['news_data_source']
"Oh God, is Netflix's core business really not earning as much as their damn interest bearing investments?.",['stock_data.interest_income_not_banks']
I am not really keeping track but I think the current performance of the Information Technology sector is doing pretty well.,['market_data.IT']
"Philip Morris is a company, you know, and I'm curious, how long does it usually take for them to sell all their products?",['stock_data.inventories_days_held']
Can you tell me about the industrial production trend in the United States right now?.,['economic_indicators.industrial_production']
Can you tell me more about the connection between the federal funds rate and the ISM non-manufacturing survey index? I am curious to learn more about their relationship.,"['economic_indicators.fed_funds_rate', 'economic_indicators.ism_non_mfg']"
"Last year, do you want to know which sector index had a better performance? Was it the Financials sector or the Health Care sector?","['market_data.Financials', 'market_data.Health_Care']"
"You want to know about the impact of Brexit on the UK economy? Sure, let me see if I can find any recent news articles for you, alright?.",['news_data_source']
"Hey mate, when can I get my dividend from Costco and how much do they currently owe in liabilities?.","['stock_data.date_ex_dividend', 'stock_data.liabilities_short_term']"
Can you tell me which company was in the news the most in the past week?.,['news_data_source']
"Uh, I have no idea. What's the dividend yield for Pfizer compared to its net sales?.","['stock_data.sales_or_revenues', 'stock_data.dividend_yield']"
"Oh gosh mmhm... I don't know. Wait, which one was it again? Consumer Discretionary or Consumer Staples? Oh God, I can't remember.","['market_data.Consumer_Disc', 'market_data.Consumer_Staples']"
"Are you kidding me? It's obvious that IBM's total assets are greater than its market capitalization. I mean, come on, do your research..","['stock_data.market_capitalization', 'stock_data.assets_total']"
"Which sector has a bigger index value, mate, is it Utilities or Industrials?","['market_data.Utilities', 'market_data.Industrials']"
Why do people even care about the relationship between the ISM Nonmanufacturing Survey Index and GDP? It's not that important..,"['economic_indicators.gdp', 'economic_indicators.ism_non_mfg']"
"Wait, what? Oh God, I don't know. Is there any kind of connection between the ISM non-manufacturing index and like, how well the communications services sector is doing?","['economic_indicators.ism_non_mfg', 'market_data.Communications_services']"
"I don't know man, I mean... what even was the value of the telecommunications sector?.",['market_data.Communications_services']
"I wonder, how does the S&P 500 consumer discretionary sector index relate to the GDP price index?.","['market_data.Consumer_Disc', 'economic_indicators.personal_consumption_expenditure']"
"I am assuming you want to know about Exxon Mobil's financial status. So, is the company's current liabilities greater than its earnings per share for the past year?.","['stock_data.eps_trailing_12_month', 'stock_data.liabilities_short_term']"
"Everybody knows the stock symbol for Walt Disney is like, DIS. Right?.",['stock_data.ticker_symbol']
"Oh my God, I can't believe you don't know this already, but what is the freaking non-operating interest income for Walt Disney?.",['stock_data.interest_income_not_banks']
Why do you even care about the oil industry? Can't you find something more interesting to read about?.,['news_data_source']
"Oh God yeah, I don't know. How does Nike's dividend yield stack up against their shareholder's equity?.","['stock_data.dividend_yield', 'stock_data.shareholders_equity']"
"I am not really sure, but which company has the most news coverage today?.",['news_data_source']
"Hmm... I'm not too sure, but I think Boeing has a higher net interest income compared to their total liabilities. Is that right?","['stock_data.liabilities_total', 'stock_data.interest_income']"
Can you help me understand the relationship between the ISM Purchasing Managers Index (MFG Survey) and the GDP in the United States?,"['economic_indicators.ism_mfg', 'economic_indicators.gdp']"
Oh God I am not sure! What is the number of days that Microsoft holds inventory for?.,['stock_data.inventories_days_held']
Can you tell me about the S&P General Industry Classification Energy Sector Index and the unemployment rate? I am curious to see how they relate to each other..,"['market_data.Energy', 'economic_indicators.unemployment_rate']"
"Hey mate, what do you think Johnson & Johnson includes in their Cost Of Goods Sold and Research and Development?","['stock_data.cogs', 'stock_data.research_and_development']"
Can you tell me about Mastercard's market cap and how it compares to their cost of goods sold?.,"['stock_data.cogs', 'stock_data.market_capitalization']"
"How's the 10 year treasury bond yield looking compared to consumer confidence, you know?.","['economic_indicators.10Y_ust_yield', 'economic_indicators.consumer_confidence']"
What is the impact of Tesla's inventory days on its enterprise value?,"['stock_data.inventories_days_held', 'stock_data.enterprise_value']"
Can you tell me about the performance of the S&P 500 Composite index yesterday?.,['market_data.S&P500']
"Oh God, I mean, I don't know, buddy. How many assets does Walmart have in total?.",['stock_data.assets_total']
Oh gosh I am not sure. Is the total of current assets in Walt Disney higher than its dividend yield?.,"['stock_data.dividend_yield', 'stock_data.assets_short_term']"
"Oh God yeah, I have no clue. Umm... can you repeat that? Something about Visa and a dividend yield on some date?","['stock_data.date_ex_dividend', 'stock_data.dividend_yield']"
"I mean, who even cares about the oil industry anymore? But if you must know, the latest news articles are probably some boring and irrelevant stuff about oil.",['news_data_source']
Could you provide me with the ticker for Oracle and also tell me its SG&A expenditure?.,"['stock_data.operating_expense_sg&a', 'stock_data.ticker_symbol']"
"The Leading Economic Index is impacted by the ISM Manufacturing Index, how does this impact the overall economy? .","['economic_indicators.conf_board_leading_indicators', 'economic_indicators.ism_mfg']"
"Gosh, I don't know. Um... Can you tell me how Walt Disney has been doing financially in the past year? Like, what are their assets and earnings per share?","['stock_data.eps_trailing_12_month', 'stock_data.assets_short_term']"
"Oh God, why are we even talking about T-Mobile? Everybody knows there was some recent news about them.",['news_data_source']
Is McDonald's still making money or are they still losing money?,['stock_data.operating_income']
"Oh gosh, I have no clue. I mean, I don't know what the heck Verizon's non-operating interest income was.",['stock_data.interest_income_not_banks']
Let's take a look at General Electric. Do they have a higher total liabilities or operating expenses? .,"['stock_data.operating_expense', 'stock_data.liabilities_total']"
Could you tell me about the relationship between the federal funds rate and the S&P 500 information technology sector index?.,"['economic_indicators.fed_funds_rate', 'market_data.IT']"
"I'm curious, have you heard anything about the recent merger between Disney and Fox?",['news_data_source']
"Oh God, I don't even know. Um... have you heard anything about T-Mobile lately?.",['news_data_source']
Can you tell me about the performance of the S&P 500 Real Estate Sector versus the S&P 500 Information Technology Sector in the last 5 years?.,"['market_data.Real_Estate', 'market_data.IT']"
Could you tell me what is happening in the world today?.,['news_data_source']
"Hey buddy, do you know if there's any inside info about a company that could affect their stock price?",['external_data_source']
"Hey mate, have you heard any juicy rumors or gossip on social media that could potentially affect a company's stock price? Just curious, you know.",['external_data_source']
"Well, let's see, you want to know which sector had a better performance yesterday, was it Real Estate or Communication Services, right?.","['market_data.Real_Estate', 'market_data.Communications_services']"
Let's take a look at consumer confidence from December 2022 to January 2023. Did it increase or decrease during that time period?,"['economic_indicators.gdp', 'economic_indicators.consumer_confidence']"
"Err, I don't know mate. Does McDonald's spend more on their expenses for selling and general stuff, than they give out in dividends?","['stock_data.operating_expense_sg&a', 'stock_data.dividend_yield']"
"Hey pal, what's the deal with Intuit's earnings per share and book value per share? What's the diff?.","['stock_data.eps_forward_12_month', 'stock_data.bps_book_value_per_share']"
"Which company, between Bank of America and JPMorgan Chase, has had more media attention in the past month?.",['news_data_source']
"Yo, has the United States seen an increase in the cost of living lately?.",['economic_indicators.cpi']
"Can you help me understand the financials of Johnson & Johnson? Specifically, what is their debt to market cap ratio?","['stock_data.market_capitalization', 'stock_data.long_term_debt']"
"In your opinion, between the financials sector and the information technology sector, which one has shown better performance in recent times?.","['market_data.Financials', 'market_data.IT']"
"Like, come on, oh God. I don't know, does Adobe spend more money on research and development or operating income?.","['stock_data.operating_income', 'stock_data.research_and_development']"
What is the relationship between CPI and the S&P Materials Sector?.,"['economic_indicators.cpi', 'market_data.Materials']"
Can you tell me about Comcast's enterprise value and how it stacks up against the number of days they hold their inventories for?.,"['stock_data.enterprise_value', 'stock_data.inventories_days_held']"
Can you tell me about Verizon's non-operating interest income?,['stock_data.interest_income_not_banks']
Could you fill me in on the latest news about inflation?.,['news_data_source']
Can you tell me about Mastercard's current liabilities?,['stock_data.liabilities_short_term']
"Can you tell me about the economic output of the United States? Yeah, I'm curious about the total value of goods and services produced in the country.",['economic_indicators.gdp']
"How well did Home Depot do this year, you know buddy in 2022?.",['stock_data.total_return']
Let's compare the performance of Industrials and Information Technology. Which sector has had a better performance in your opinion?.,"['market_data.Industrials', 'market_data.IT']"
Could you tell me when the ex-dividend date for T-Mobile US is?.,['stock_data.date_ex_dividend']
I've heard there are some new Apple products coming out soon. Can you tell me more about that?.,['external_data_source']
"I am not really sure, but I guess it's possible. Is Microsoft making more money from interest than they are spending on operating expenses?.","['stock_data.operating_expense', 'stock_data.interest_income']"
"Can you guys tell me what's been going on lately that might affect the price of gold? Like, in the near future?.",['news_data_source']
"Seriously, is Proctor & Gamble's total assets even higher than Tesla's?.",['stock_data.assets_total']
Do you know if there are any juicy insider trading secrets or rumors going around that could have an impact on a company's stock price?.,['external_data_source']
Do you know if AMD makes any extra money from non-operating interest and how much do they spend on operating expenses?.,"['stock_data.interest_income_not_banks', 'stock_data.operating_expense']"
Which company was the talk of the town last week buddy?.,['news_data_source']
"Oh God oh gosh, I don't know! What is like, the number thing of Salesforce's market value compared to its current assets?","['stock_data.assets_short_term', 'stock_data.market_capitalization']"
"Ugh, I don't know. How much money does Bank of America make?",['stock_data.operating_income']
Could you tell me Intuit's ticker symbol and how the company makes money from net interest?.,"['stock_data.interest_income', 'stock_data.ticker_symbol']"
"Could you tell me about T-Mobile's financials? Right, I am interested in their operating income on the most recent ex-dividend date, you know?.","['stock_data.operating_income', 'stock_data.date_ex_dividend']"
"Oh God I mean, I don't know. Like, how much is Bank of America worth compared to its total liabilities?","['stock_data.market_capitalization', 'stock_data.liabilities_total']"
"Hey, do you know if there's any crazy gossip or hearsay going around on social media that could like, totally mess with the stock prices of specific companies?",['external_data_source']
"I am curious, do you know the most recent number for the consumer confidence index?",['economic_indicators.consumer_confidence']
"Oh God, I have no idea. What was the total return index for Johnson & Johnson during that time frame?",['stock_data.total_return']
"Hey buddy, have you heard any juicy rumors or speculations that could affect the stock prices in the market?.",['external_data_source']
"I am searching for any current news articles about Coca-Cola, could you find any?.",['news_data_source']
"What the hell, what is the most recent news headline about inflation?.",['news_data_source']
"Mate, which sector index do you reckon represents the consumer discretionary sector?.",['market_data.Consumer_Disc']
"Like, what percentage of the total operating expenses makes up Salesforce's current stock price?.","['stock_data.operating_expense', 'stock_data.price_close']"
"Can you believe it, I actually have to ask this but what the hell is included in Amazon's current assets?.",['stock_data.assets_short_term']
"Oh gosh, I am not sure. When was the last time Merck gave out dividends? And how much was the dividend yield for the company?","['stock_data.date_ex_dividend', 'stock_data.dividend_yield']"
"I am trying to find which company has a higher EV/COGS ratio, do you think it could be Coca-Cola or PepsiCo?.","['stock_data.enterprise_value', 'stock_data.cogs']"
Oh God I don't know. What is the Industrial Production Index at the moment?.,['economic_indicators.industrial_production']
"So, what does the CPI measure and how frequently is it updated, you know mate?.",['economic_indicators.cpi']
What economic indicator is typically used to predict changes in the economy?.,['economic_indicators.conf_board_leading_indicators']
"Hey, let's see if we can find any recent news articles about the health care sector, alright?.",['news_data_source']
Who cares about the market cap and EBITDA of Visa?,"['stock_data.market_capitalization', 'stock_data.ebitda']"
"Oh gosh I am not sure. Hmm... the fed funds rate, I guess it has some impact on the real estate sector, but I am not really sure how it affects it.","['economic_indicators.fed_funds_rate', 'market_data.Real_Estate']"
Can you tell me how the S&P financials sector did last week?,['market_data.Financials']
"Um, can you tell me like, how much of Intel's liabilities are COGS? I mean like, percentage wise, you know?.","['stock_data.liabilities_short_term', 'stock_data.cogs']"
"Hey buddy, do you think there's a connection between the performance of the Real Estate sector index and the overall GDP of the United States?","['economic_indicators.gdp', 'market_data.Real_Estate']"
Have you heard anything about recent news articles related to Visa?,['news_data_source']
"Out of the S&P General Industry Classification Health Care Sector Index and the S&P General Industry Classification Financials Sector Index, which one had a greater value?.","['market_data.Health_Care', 'market_data.Financials']"
"Does T-Mobile US make money from investments that are not part of its main operations, you know mate? Also, on average, how many days does T-Mobile US hold its inventory?","['stock_data.interest_income_not_banks', 'stock_data.inventories_days_held']"
"Which sector has been rocking lately, the financials or the information technology sector?.","['market_data.Financials', 'market_data.IT']"
"Hey, what sources do you use to get information about Intuit?.",['news_data_source']
Can you tell me the number of employees at the company with the highest book value per share?.,"['stock_data.bps_book_value_per_share', 'stock_data.employees']"
Can you tell me about the Consumer Discretionary Sector Index? It sounds like it may be a sector within the economy that deals with discretionary spending.,['market_data.Consumer_Disc']
"Can you tell me the cost of goods sold for Walmart, mate?.",['stock_data.cogs']
"Do you know how many employees Chevron had on the day it reached its highest intraday price, mate?.","['stock_data.employees', 'stock_data.price_intraday_high']"
What is the total value of Proctor & Gamble's assets?.,['stock_data.assets_total']
Could you tell me the current stock price of Salesforce and the total value of their current assets?.,"['stock_data.assets_short_term', 'stock_data.price_close']"
"Ugh, I have no idea. Like, how does the yield of the 10-year US Treasury Government Bond compare to the performance of the S&P General Industry Classification Consumer Discretionary Sector Index?","['economic_indicators.10Y_ust_yield', 'market_data.Consumer_Disc']"
Can you tell me about unusual trading activity in the stock market today?,['external_data_source']
What's the breakdown between R&D and SG&A expenses for T-Mobile?.,"['stock_data.research_and_development', 'stock_data.operating_expense_sg&a']"
Can you tell me about the correlation between Walmart's current assets and the number of employees it has?,"['stock_data.employees', 'stock_data.assets_short_term']"
Can you tell me how many shares of AMD are currently in circulation?.,['stock_data.common_shares_outstanding']
"I mean, come on, who even cares about that? What was the damn lowest price of General Electric stock on its most recent ex-dividend date? .","['stock_data.date_ex_dividend', 'stock_data.price_intraday_low']"
Could you tell me the P/E ratio of Amazon? I see that they have a negative net interest income.,"['stock_data.interest_income', 'stock_data.ratio_pe']"
Can you tell me what T-Mobile US's P/E ratio is and what their general industry classification is?.,"['stock_data.general_industry_classification', 'stock_data.ratio_pe']"
"Could you tell me the ticker symbol for the company, please?",['stock_data.ticker_symbol']
"Which company has been in the news more in the past month, Bank of America or JPMorgan Chase buddy?.",['news_data_source']
I wonder what the general consensus is on Tesla's stock price. Let's check social media to see what people are saying about it..,['external_data_source']
Can you tell me the current asset value and non-operating interest investment income for Cisco?,"['stock_data.assets_short_term', 'stock_data.interest_income_not_banks']"
"Do you know what is the operating income of Bank of America, mate?.",['stock_data.operating_income']
"Hey, mate! Can you tell me what's the average time T-Mobile US holds its inventory for, you know?.",['stock_data.inventories_days_held']
"I don't have a clue, to be honest. Err... I mean, what percentage of Boeing's total assets are funded through long term debt?","['stock_data.long_term_debt', 'stock_data.assets_total']"
"Yo, what's up with UnitedHealth's financial standing, mate? How does its enterprise value and industry classification play into that?","['stock_data.enterprise_value', 'stock_data.general_industry_classification']"
Have you heard any gossip or talk on social media about a company's financial stability?.,['external_data_source']
Can you explain the impact of the ISM Manufacturing Index on the Leading Economic Index?.,"['economic_indicators.conf_board_leading_indicators', 'economic_indicators.ism_mfg']"
"Oh God, I don't know. Like, how does the GDP thingy compare to the performance of the S&P 500 information technology sector?.","['economic_indicators.gdp', 'market_data.IT']"
Can somebody please tell me how the ISM manufacturing index compares to last month? I have no idea.,['economic_indicators.ism_mfg']
"Let's talk about Mastercard for a moment. So, does Mastercard make more money from interest income than it pays out in interest expenses?.",['stock_data.interest_income']
"It's pretty obvious, but how does Coca-Cola's net interest income actually affect its overall financial performance?.",['stock_data.interest_income']
"Hey buddy, you know, how does Philip Morris's total return index compare to its P/E ratio?","['stock_data.ratio_pe', 'stock_data.total_return']"
"Huh, I have no idea. On its ex-dividend date, what was the total liabilities of Netflix?.","['stock_data.liabilities_total', 'stock_data.date_ex_dividend']"
Oh gosh I have no idea. Err... when is the next ex-dividend date for AMD and what is their operating income?,"['stock_data.date_ex_dividend', 'stock_data.operating_income']"
What was the non operating interest income on the ex dividend date for PepsiCo?,"['stock_data.interest_income_not_banks', 'stock_data.date_ex_dividend']"
"Oh God oh gosh I am not sure. I mean, what the heck is the value of the goods and services produced in the United States?.",['economic_indicators.gdp']
Let's take a look at the trend of consumer confidence. How has it been doing lately?.,['economic_indicators.consumer_confidence']
"Hey mate, what's the gossip about Apple these days?",['news_data_source']
"Which sector did better in the S&P 500 yesterday, consumer staples or financials?.","['market_data.Consumer_Staples', 'market_data.Financials']"
Could you possibly fill me in on the peculiar trading activity happening in the stock market as of today?.,['external_data_source']
I'm curious about any recent news on Visa. Have you come across any articles?.,['news_data_source']
"I see, you want to know about PepsiCo's long term debt. Ok, how much is it?.",['stock_data.long_term_debt']
The Conference Board Leading Economic Indicators Index is a terrible measure of economic indicators. It is calculated by some questionable methods. Can someone explain this flawed system to me?.,"['economic_indicators.conf_board_leading_indicators', 'economic_indicators.cpi']"
"I wonder, did the ISM manufacturing index actually go down or up last month?.",['economic_indicators.ism_mfg']
I want to know more about McDonald's. Could you tell me how many employees they have and the total value of their current assets?.,"['stock_data.assets_short_term', 'stock_data.employees']"
What sector does Comcast belong to and how many days of inventory does the company hold on average?,"['stock_data.general_industry_classification', 'stock_data.inventories_days_held']"
What does the CPI measure?,['economic_indicators.cpi']
"Seriously, do I really need to explain this? The 5 year performance of the Utilities Sector is obviously what you are asking for. Come on..",['market_data.Utilities']
Can you tell me if there is a connection between the ISM non-manufacturing index and how well the communications services sector is doing?.,"['economic_indicators.ism_non_mfg', 'market_data.Communications_services']"
"Can you tell me the highest price that PepsiCo's stock has reached in a day, and what is the total value of their current assets?.","['stock_data.price_intraday_high', 'stock_data.assets_short_term']"
How much money has Bank of America spent on its operations in total?.,['stock_data.operating_expense']
"Oh God yeah, I am not sure. Does Nike make any money from interest that isn't related to their operations?.",['stock_data.interest_income_not_banks']
What impact does the ISM Non-Manufacturing Survey Index have on the GDP of the United States?.,"['economic_indicators.gdp', 'economic_indicators.ism_non_mfg']"
"I mean, come on, obviously the Materials sector had a higher index value compared to the Information Technology sector, right? Like, it's just common sense..","['market_data.Materials', 'market_data.IT']"
"Can you believe how much money Bank of America has spent on its damn operations? Like seriously, what is the total expense amount?.",['stock_data.operating_expense']
What's the deal with consumer confidence in the US right now? Is it higher or lower than the GDP growth rate?.,"['economic_indicators.consumer_confidence', 'economic_indicators.gdp']"
Can you just tell me the damn ISM Manufacturing Index for the latest month available? I don't want to know anything else.,['economic_indicators.ism_mfg']
"Eh, I am not sure. What is the relationship between Apple's current assets and its total assets?","['stock_data.assets_short_term', 'stock_data.assets_total']"
